year,state,state_po,D_name,R_name,T_name,party_win,D_votes,R_votes,T_votes,overall_winner,overall_runner_up,winner_state,electoral_votes,winner_votes,loser_votes,votes_to_flip,total_electoral_votes,electoral_votes_to_win,D_electoral,R_electoral,T_electoral,totalvotes,votes_to_win
2008,TENNESSEE,TN,Barack H. Obama,John Mccain,,R,1087437,1479178,0,D,R,False,11,1479178,1479178,1,538,270,365,173,0,2566615,
2008,TEXAS,TX,Barack H. Obama,John Mccain,,R,3528633,4479328,0,D,R,False,34,4479328,4479328,1,538,270,365,173,0,8007961,
2008,UTAH,UT,Barack H. Obama,John Mccain,,R,327670,596030,0,D,R,False,5,596030,596030,1,538,270,365,173,0,923700,
2008,VERMONT,VT,Barack H. Obama,John Mccain,,D,219262,98974,0,D,R,True,3,219262,98974,60145,538,270,365,173,0,318236,
2008,VIRGINIA,VA,Barack H. Obama,John Mccain,,D,1959532,1725005,0,D,R,True,13,1959532,1725005,117264,538,270,365,173,0,3684537,
2008,WASHINGTON,WA,Barack H. Obama,John Mccain,,D,1750848,1229216,0,D,R,True,11,1750848,1229216,260817,538,270,365,173,0,2980064,
2008,WEST VIRGINIA,WV,Barack H. Obama,John Mccain,,R,303857,397466,0,D,R,False,5,397466,397466,1,538,270,365,173,0,701323,
2008,WISCONSIN,WI,Barack H. Obama,John Mccain,,D,1677211,1262393,0,D,R,True,10,1677211,1262393,207410,538,270,365,173,0,2939604,
2008,WYOMING,WY,Barack H. Obama,John Mccain,,R,82868,164958,0,D,R,False,3,164958,164958,1,538,270,365,173,0,247826,
2012,ALABAMA,AL,Barack H. Obama,Mitt Romney,,R,795696,1255925,0,D,R,False,9,1255925,1255925,1,538,270,332,206,0,2051621,
2012,ALASKA,AK,Barack H. Obama,Mitt Romney,,R,122640,164676,0,D,R,False,3,164676,164676,1,538,270,332,206,0,287316,
2012,ARIZONA,AZ,Barack H. Obama,Mitt Romney,,R,1025232,1233654,0,D,R,False,11,1233654,1233654,1,538,270,332,206,0,2258886,
2012,ARKANSAS,AR,Barack H. Obama,Mitt Romney,,R,394409,647744,0,D,R,False,6,647744,647744,1,538,270,332,206,0,1042153,
2012,CALIFORNIA,CA,Barack H. Obama,Mitt Romney,,D,7854285,4839958,0,D,R,True,55,7854285,4839958,1507164,538,270,332,206,0,12694243,
2012,COLORADO,CO,Barack H. Obama,Mitt Romney,,D,1323101,1185243,0,D,R,True,9,1323101,1185243,68930,538,270,332,206,0,2508344,
2012,CONNECTICUT,CT,Barack H. Obama,Mitt Romney,,D,905083,634892,0,D,R,True,7,905083,634892,135096,538,270,332,206,0,1539975,
2012,DELAWARE,DE,Barack H. Obama,Mitt Romney,,D,242584,165484,0,D,R,True,3,242584,165484,38551,538,270,332,206,0,408068,
2012,D.C.,DC,Barack H. Obama,Mitt Romney,,D,267070,21381,0,D,R,True,3,267070,21381,122845,538,270,332,206,0,288451,
2012,FLORIDA,FL,Barack H. Obama,Mitt Romney,,D,4237756,4163447,0,D,R,True,29,4237756,4163447,37155,538,270,332,206,0,8401203,
2012,GEORGIA,GA,Barack H. Obama,Mitt Romney,,R,1773827,2078688,0,D,R,False,16,2078688,2078688,1,538,270,332,206,0,3852515,
2012,HAWAII,HI,Barack H. Obama,Mitt Romney,,D,306658,121015,0,D,R,True,4,306658,121015,92822,538,270,332,206,0,427673,
2012,IDAHO,ID,Barack H. Obama,Mitt Romney,,R,212787,420911,0,D,R,False,4,420911,420911,1,538,270,332,206,0,633698,
2012,ILLINOIS,IL,Barack H. Obama,Mitt Romney,,D,3019512,2135216,0,D,R,True,20,3019512,2135216,442149,538,270,332,206,0,5154728,
2012,INDIANA,IN,Barack H. Obama,Mitt Romney,,R,1152887,1420543,0,D,R,False,11,1420543,1420543,1,538,270,332,206,0,2573430,
2012,IOWA,IA,Barack H. Obama,Mitt Romney,,D,822544,730617,0,D,R,True,6,822544,730617,45964,538,270,332,206,0,1553161,
2012,KANSAS,KS,Barack H. Obama,Mitt Romney,,R,440726,692634,0,D,R,False,6,692634,692634,1,538,270,332,206,0,1133360,
2012,KENTUCKY,KY,Barack H. Obama,Mitt Romney,,R,679370,1087190,0,D,R,False,8,1087190,1087190,1,538,270,332,206,0,1766560,
2012,LOUISIANA,LA,Barack H. Obama,Mitt Romney,,R,809141,1152262,0,D,R,False,8,1152262,1152262,1,538,270,332,206,0,1961403,
2012,MAINE,ME,Barack H. Obama,Mitt Romney,,D,401306,292276,0,D,R,True,4,401306,292276,54516,538,270,332,206,0,693582,
2012,MARYLAND,MD,Barack H. Obama,Mitt Romney,,D,1677844,971869,0,D,R,True,10,1677844,971869,352988,538,270,332,206,0,2649713,
2012,MASSACHUSETTS,MA,Barack H. Obama,Mitt Romney,,D,1921290,1188314,0,D,R,True,11,1921290,1188314,366489,538,270,332,206,0,3109604,
2012,MICHIGAN,MI,Barack H. Obama,Mitt Romney,,D,2564569,2115256,0,D,R,True,16,2564569,2115256,224657,538,270,332,206,0,4679825,
2012,MINNESOTA,MN,Barack H. Obama,Mitt Romney,,D,1546167,1320225,0,D,R,True,10,1546167,1320225,112972,538,270,332,206,0,2866392,
2012,MISSISSIPPI,MS,Barack H. Obama,Mitt Romney,,R,562949,710746,0,D,R,False,6,710746,710746,1,538,270,332,206,0,1273695,
2012,MISSOURI,MO,Barack H. Obama,Mitt Romney,,R,1223796,1482440,0,D,R,False,10,1482440,1482440,1,538,270,332,206,0,2706236,
2012,MONTANA,MT,Barack H. Obama,Mitt Romney,,R,201839,267928,0,D,R,False,3,267928,267928,1,538,270,332,206,0,469767,
2012,NEBRASKA,NE,Barack H. Obama,Mitt Romney,,R,302081,475064,0,D,R,False,5,475064,475064,1,538,270,332,206,0,777145,
2012,NEVADA,NV,Barack H. Obama,Mitt Romney,,D,531373,463567,0,D,R,True,6,531373,463567,33904,538,270,332,206,0,994940,
2012,NEW HAMPSHIRE,NH,Barack H. Obama,Mitt Romney,,D,369561,329918,0,D,R,True,4,369561,329918,19822,538,270,332,206,0,699479,
2012,NEW JERSEY,NJ,Barack H. Obama,Mitt Romney,,D,2122786,1478088,0,D,R,True,14,2122786,1478088,322350,538,270,332,206,0,3600874,
2012,NEW MEXICO,NM,Barack H. Obama,Mitt Romney,,D,415335,335788,0,D,R,True,5,415335,335788,39774,538,270,332,206,0,751123,
2012,NEW YORK,NY,Barack H. Obama,Mitt Romney,,D,4324228,2223397,0,D,R,True,29,4324228,2223397,1050416,538,270,332,206,0,6547625,
2012,NORTH CAROLINA,NC,Barack H. Obama,Mitt Romney,,R,2178391,2270395,0,D,R,False,15,2270395,2270395,1,538,270,332,206,0,4448786,
2012,NORTH DAKOTA,ND,Barack H. Obama,Mitt Romney,,R,124966,188320,0,D,R,False,3,188320,188320,1,538,270,332,206,0,313286,
2012,OHIO,OH,Barack H. Obama,Mitt Romney,,D,2827621,2661407,0,D,R,True,18,2827621,2661407,83108,538,270,332,206,0,5489028,
2012,OKLAHOMA,OK,Barack H. Obama,Mitt Romney,,R,443547,891325,0,D,R,False,7,891325,891325,1,538,270,332,206,0,1334872,
2012,OREGON,OR,Barack H. Obama,Mitt Romney,,D,970488,754175,0,D,R,True,7,970488,754175,108157,538,270,332,206,0,1724663,
2012,PENNSYLVANIA,PA,Barack H. Obama,Mitt Romney,,D,2990274,2680434,0,D,R,True,20,2990274,2680434,154921,538,270,332,206,0,5670708,
2012,RHODE ISLAND,RI,Barack H. Obama,Mitt Romney,,D,279677,157204,0,D,R,True,4,279677,157204,61237,538,270,332,206,0,436881,
2012,SOUTH CAROLINA,SC,Barack H. Obama,Mitt Romney,,R,865941,1071645,0,D,R,False,9,1071645,1071645,1,538,270,332,206,0,1937586,
2012,SOUTH DAKOTA,SD,Barack H. Obama,Mitt Romney,,R,145039,210610,0,D,R,False,3,210610,210610,1,538,270,332,206,0,355649,
2012,TENNESSEE,TN,Barack H. Obama,Mitt Romney,,R,960709,1462330,0,D,R,False,11,1462330,1462330,1,538,270,332,206,0,2423039,
2012,TEXAS,TX,Barack H. Obama,Mitt Romney,,R,3308124,4569843,0,D,R,False,38,4569843,4569843,1,538,270,332,206,0,7877967,
2012,UTAH,UT,Barack H. Obama,Mitt Romney,,R,251813,740600,0,D,R,False,6,740600,740600,1,538,270,332,206,0,992413,
2012,VERMONT,VT,Barack H. Obama,Mitt Romney,,D,199239,92698,0,D,R,True,3,199239,92698,53271,538,270,332,206,0,291937,
2012,VIRGINIA,VA,Barack H. Obama,Mitt Romney,,D,1971820,1822522,0,D,R,True,13,1971820,1822522,74650,538,270,332,206,0,3794342,
2012,WASHINGTON,WA,Barack H. Obama,Mitt Romney,,D,1755396,1290670,0,D,R,True,12,1755396,1290670,232364,538,270,332,206,0,3046066,
2012,WEST VIRGINIA,WV,Barack H. Obama,Mitt Romney,,R,238269,417655,0,D,R,False,5,417655,417655,1,538,270,332,206,0,655924,
2012,WISCONSIN,WI,Barack H. Obama,Mitt Romney,,D,1620985,1410966,0,D,R,True,10,1620985,1410966,105010,538,270,332,206,0,3031951,
2012,WYOMING,WY,Barack H. Obama,Mitt Romney,,R,69286,170962,0,D,R,False,3,170962,170962,1,538,270,332,206,0,240248,
2016,ALABAMA,AL,Hillary Clinton,Donald J. Trump,,R,729547,1318255,0,R,D,True,9,1318255,729547,294355,538,270,232,306,0,2047802,
2016,ALASKA,AK,Hillary Clinton,Donald J. Trump,,R,116454,163387,0,R,D,True,3,163387,116454,23467,538,270,232,306,0,279841,
2016,ARIZONA,AZ,Hillary Clinton,Donald J. Trump,,R,1161167,1252401,0,R,D,True,11,1252401,1161167,45618,538,270,232,306,0,2413568,
2016,ARKANSAS,AR,Hillary Clinton,Donald J. Trump,,R,380494,684872,0,R,D,True,6,684872,380494,152190,538,270,232,306,0,1065366,
2016,CALIFORNIA,CA,Hillary Clinton,Donald J. Trump,,D,8753788,4483810,0,R,D,False,55,8753788,8753788,1,538,270,232,306,0,13237598,
2016,COLORADO,CO,Hillary Clinton,Donald J. Trump,,D,1338870,1202484,0,R,D,False,9,1338870,1338870,1,538,270,232,306,0,2541354,
2016,CONNECTICUT,CT,Hillary Clinton,Donald J. Trump,,D,897572,673215,0,R,D,False,7,897572,897572,1,538,270,232,306,0,1570787,
2016,DELAWARE,DE,Hillary Clinton,Donald J. Trump,,D,235603,185127,0,R,D,False,3,235603,235603,1,538,270,232,306,0,420730,
2016,D.C.,DC,Hillary Clinton,Donald J. Trump,,D,282830,12723,0,R,D,False,3,282830,282830,1,538,270,232,306,0,295553,
2016,FLORIDA,FL,Hillary Clinton,Donald J. Trump,,R,4504975,4617886,0,R,D,True,29,4617886,4504975,56456,538,270,232,306,0,9122861,
2016,GEORGIA,GA,Hillary Clinton,Donald J. Trump,,R,1877963,2089104,0,R,D,True,16,2089104,1877963,105571,538,270,232,306,0,3967067,
2016,HAWAII,HI,Hillary Clinton,Donald J. Trump,,D,266891,128847,0,R,D,False,4,266891,266891,1,538,270,232,306,0,395738,
2016,IDAHO,ID,Hillary Clinton,Donald J. Trump,,R,189765,409055,0,R,D,True,4,409055,189765,109646,538,270,232,306,0,598820,
2016,ILLINOIS,IL,Hillary Clinton,Donald J. Trump,,D,3090729,2146015,0,R,D,False,20,3090729,3090729,1,538,270,232,306,0,5236744,
2016,INDIANA,IN,Hillary Clinton,Donald J. Trump,,R,1033126,1557286,0,R,D,True,11,1557286,1033126,262081,538,270,232,306,0,2590412,
2016,IOWA,IA,Hillary Clinton,Donald J. Trump,,R,653669,800983,0,R,D,True,6,800983,653669,73658,538,270,232,306,0,1454652,
2016,KANSAS,KS,Hillary Clinton,Donald J. Trump,,R,427005,671018,0,R,D,True,6,671018,427005,122007,538,270,232,306,0,1098023,
2016,KENTUCKY,KY,Hillary Clinton,Donald J. Trump,,R,628854,1202971,0,R,D,True,8,1202971,628854,287059,538,270,232,306,0,1831825,
2016,LOUISIANA,LA,Hillary Clinton,Donald J. Trump,,R,780154,1178638,0,R,D,True,8,1178638,780154,199243,538,270,232,306,0,1958792,
2016,MAINE,ME,Hillary Clinton,Donald J. Trump,,D,213783,154928,0,R,D,False,3,213783,213783,1,538,270,232,306,0,368711,
2016,ME-02,ME-02,Hillary Clinton,Donald J. Trump,,R,143952,180665,0,R,D,True,1,180665,143952,18357,538,270,232,306,0,324617,
2016,MARYLAND,MD,Hillary Clinton,Donald J. Trump,,D,1677928,943169,0,R,D,False,10,1677928,1677928,1,538,270,232,306,0,2621097,
2016,MASSACHUSETTS,MA,Hillary Clinton,Donald J. Trump,,D,1995196,1090893,0,R,D,False,11,1995196,1995196,1,538,270,232,306,0,3086089,
2016,MICHIGAN,MI,Hillary Clinton,Donald J. Trump,,R,2268839,2279543,0,R,D,True,16,2279543,2268839,5353,538,270,232,306,0,4548382,
2016,MINNESOTA,MN,Hillary Clinton,Donald J. Trump,,D,1367705,1322949,0,R,D,False,10,1367705,1367705,1,538,270,232,306,0,2690654,
2016,MISSISSIPPI,MS,Hillary Clinton,Donald J. Trump,,R,485131,700714,0,R,D,True,6,700714,485131,107792,538,270,232,306,0,1185845,
2016,MISSOURI,MO,Hillary Clinton,Donald J. Trump,,R,1071068,1594511,0,R,D,True,10,1594511,1071068,261722,538,270,232,306,0,2665579,
2016,MONTANA,MT,Hillary Clinton,Donald J. Trump,,R,177709,279240,0,R,D,True,3,279240,177709,50766,538,270,232,306,0,456949,
2016,NEBRASKA,NE,Hillary Clinton,Donald J. Trump,,R,284494,495961,0,R,D,True,5,495961,284494,105734,538,270,232,306,0,780455,
2016,NEVADA,NV,Hillary Clinton,Donald J. Trump,,D,539260,512058,0,R,D,False,6,539260,539260,1,538,270,232,306,0,1051318,
2016,NEW HAMPSHIRE,NH,Hillary Clinton,Donald J. Trump,,D,348526,345790,0,R,D,False,4,348526,348526,1,538,270,232,306,0,694316,
2016,NEW JERSEY,NJ,Hillary Clinton,Donald J. Trump,,D,2148278,1601933,0,R,D,False,14,2148278,2148278,1,538,270,232,306,0,3750211,
2016,NEW MEXICO,NM,Hillary Clinton,Donald J. Trump,,D,385234,319667,0,R,D,False,5,385234,385234,1,538,270,232,306,0,704901,
2016,NEW YORK,NY,Hillary Clinton,Donald J. Trump,,D,4379789,2527142,0,R,D,False,29,4379789,4379789,1,538,270,232,306,0,6906931,
2016,NORTH CAROLINA,NC,Hillary Clinton,Donald J. Trump,,R,2189316,2362631,0,R,D,True,15,2362631,2189316,86658,538,270,232,306,0,4551947,
2016,NORTH DAKOTA,ND,Hillary Clinton,Donald J. Trump,,R,93758,216794,0,R,D,True,3,216794,93758,61519,538,270,232,306,0,310552,
2016,OHIO,OH,Hillary Clinton,Donald J. Trump,,R,2394164,2841005,0,R,D,True,18,2841005,2394164,223421,538,270,232,306,0,5235169,
2016,OKLAHOMA,OK,Hillary Clinton,Donald J. Trump,,R,420375,949136,0,R,D,True,7,949136,420375,264381,538,270,232,306,0,1369511,
2016,OREGON,OR,Hillary Clinton,Donald J. Trump,,D,1002106,782403,0,R,D,False,7,1002106,1002106,1,538,270,232,306,0,1784509,
2016,PENNSYLVANIA,PA,Hillary Clinton,Donald J. Trump,,R,2926441,2970733,0,R,D,True,20,2970733,2926441,22147,538,270,232,306,0,5897174,
2016,RHODE ISLAND,RI,Hillary Clinton,Donald J. Trump,,D,252525,180543,0,R,D,False,4,252525,252525,1,538,270,232,306,0,433068,
2016,SOUTH CAROLINA,SC,Hillary Clinton,Donald J. Trump,,R,855373,1155389,0,R,D,True,9,1155389,855373,150009,538,270,232,306,0,2010762,
2016,SOUTH DAKOTA,SD,Hillary Clinton,Donald J. Trump,,R,117458,227721,0,R,D,True,3,227721,117458,55132,538,270,232,306,0,345179,
2016,TENNESSEE,TN,Hillary Clinton,Donald J. Trump,,R,870695,1522925,0,R,D,True,11,1522925,870695,326116,538,270,232,306,0,2393620,
2016,TEXAS,TX,Hillary Clinton,Donald J. Trump,,R,3877868,4685047,0,R,D,True,38,4685047,3877868,403590,538,270,232,306,0,8562915,
2016,UTAH,UT,Hillary Clinton,Donald J. Trump,,R,310674,515211,0,R,D,True,6,515211,310674,102269,538,270,232,306,0,825885,
2016,VERMONT,VT,Hillary Clinton,Donald J. Trump,,D,178573,95369,0,R,D,False,3,178573,178573,1,538,270,232,306,0,273942,
2016,VIRGINIA,VA,Hillary Clinton,Donald J. Trump,,D,1981473,1769443,0,R,D,False,13,1981473,1981473,1,538,270,232,306,0,3750916,
2016,WASHINGTON,WA,Hillary Clinton,Donald J. Trump,,D,1742718,1221747,0,R,D,False,12,1742718,1742718,1,538,270,232,306,0,2964465,
2016,WEST VIRGINIA,WV,Hillary Clinton,Donald J. Trump,,R,188794,489371,0,R,D,True,5,489371,188794,150289,538,270,232,306,0,678165,
2016,WISCONSIN,WI,Hillary Clinton,Donald J. Trump,,R,1382536,1405284,0,R,D,True,10,1405284,1382536,11375,538,270,232,306,0,2787820,
2016,WYOMING,WY,Hillary Clinton,Donald J. Trump,,R,55973,174419,0,R,D,True,3,174419,55973,59224,538,270,232,306,0,230392,
2020,ALABAMA,AL,Joseph R. Biden,Donald J. Trump,,R,849624,1441170,0,D,R,False,9,1441170,1441170,1,538,270,306,232,0,2290794,
2020,ALASKA,AK,Joseph R. Biden,Donald J. Trump,,R,153778,189951,0,D,R,False,3,189951,189951,1,538,270,306,232,0,343729,
2020,ARIZONA,AZ,Joseph R. Biden,Donald J. Trump,,D,1672143,1661686,0,D,R,True,11,1672143,1661686,5229,538,270,306,232,0,3333829,
2020,ARKANSAS,AR,Joseph R. Biden,Donald J. Trump,,R,423932,760647,0,D,R,False,6,760647,760647,1,538,270,306,232,0,1184579,
2020,CALIFORNIA,CA,Joseph R. Biden,Donald J. Trump,,D,11110250,6006429,0,D,R,True,55,11110250,6006429,2551911,538,270,306,232,0,17116679,
2020,COLORADO,CO,Joseph R. Biden,Donald J. Trump,,D,1804352,1364607,0,D,R,True,9,1804352,1364607,219873,538,270,306,232,0,3168959,
2020,CONNECTICUT,CT,Joseph R. Biden,Donald J. Trump,,D,1080831,714717,0,D,R,True,7,1080831,714717,183058,538,270,306,232,0,1795548,
2020,DELAWARE,DE,Joseph R. Biden,Donald J. Trump,,D,296268,200603,0,D,R,True,3,296268,200603,47833,538,270,306,232,0,496871,
2020,D.C.,DC,Joseph R. Biden,Donald J. Trump,,D,317323,18586,0,D,R,True,3,317323,18586,149369,538,270,306,232,0,335909,
2020,FLORIDA,FL,Joseph R. Biden,Donald J. Trump,,R,5297045,5668731,0,D,R,False,29,5668731,5668731,1,538,270,306,232,0,10965776,
2020,GEORGIA,GA,Joseph R. Biden,Donald J. Trump,,D,2473633,2461854,0,D,R,True,16,2473633,2461854,5890,538,270,306,232,0,4935487,
2020,HAWAII,HI,Joseph R. Biden,Donald J. Trump,,D,366130,196864,0,D,R,True,4,366130,196864,84634,538,270,306,232,0,562994,
2020,IDAHO,ID,Joseph R. Biden,Donald J. Trump,,R,287021,554119,0,D,R,False,4,554119,554119,1,538,270,306,232,0,841140,
2020,ILLINOIS,IL,Joseph R. Biden,Donald J. Trump,,D,3471915,2446891,0,D,R,True,20,3471915,2446891,512513,538,270,306,232,0,5918806,
2020,INDIANA,IN,Joseph R. Biden,Donald J. Trump,,R,1242416,1729519,0,D,R,False,11,1729519,1729519,1,538,270,306,232,0,2971935,
2020,IOWA,IA,Joseph R. Biden,Donald J. Trump,,R,759061,897672,0,D,R,False,6,897672,897672,1,538,270,306,232,0,1656733,
2020,KANSAS,KS,Joseph R. Biden,Donald J. Trump,,R,570323,771406,0,D,R,False,6,771406,771406,1,538,270,306,232,0,1341729,
2020,KENTUCKY,KY,Joseph R. Biden,Donald J. Trump,,R,772474,1326646,0,D,R,False,8,1326646,1326646,1,538,270,306,232,0,2099120,
2020,LOUISIANA,LA,Joseph R. Biden,Donald J. Trump,,R,856034,1255776,0,D,R,False,8,1255776,1255776,1,538,270,306,232,0,2111810,
2020,MAINE,ME,Joseph R. Biden,Donald J. Trump,,D,267890,163966,0,D,R,True,3,267890,163966,51963,538,270,306,232,0,431856,
2020,ME-02,ME-02,Joseph R. Biden,Donald J. Trump,,R,167182,196771,0,D,R,False,1,196771,196771,1,538,270,306,232,0,363953,
2020,MARYLAND,MD,Joseph R. Biden,Donald J. Trump,,D,1985023,976414,0,D,R,True,10,1985023,976414,504305,538,270,306,232,0,2961437,
2020,MASSACHUSETTS,MA,Joseph R. Biden,Donald J. Trump,,D,2382202,1167202,0,D,R,True,11,2382202,1167202,607501,538,270,306,232,0,3549404,
2020,MICHIGAN,MI,Joseph R. Biden,Donald J. Trump,,D,2804040,2649852,0,D,R,True,16,2804040,2649852,77095,538,270,306,232,0,5453892,
2020,MINNESOTA,MN,Joseph R. Biden,Donald J. Trump,,D,1717077,1484065,0,D,R,True,10,1717077,1484065,116507,538,270,306,232,0,3201142,
2020,MISSISSIPPI,MS,Joseph R. Biden,Donald J. Trump,,R,539398,756764,0,D,R,False,6,756764,756764,1,538,270,306,232,0,1296162,
2020,MISSOURI,MO,Joseph R. Biden,Donald J. Trump,,R,1253014,1718736,0,D,R,False,10,1718736,1718736,1,538,270,306,232,0,2971750,
2020,MONTANA,MT,Joseph R. Biden,Donald J. Trump,,R,244786,343602,0,D,R,False,3,343602,343602,1,538,270,306,232,0,588388,
2020,NEBRASKA,NE,Joseph R. Biden,Donald J. Trump,,R,203066,406966,0,D,R,False,4,406966,406966,1,538,270,306,232,0,610032,
2020,NE-02,NE-02,Joseph R. Biden,Donald J. Trump,,D,171517,149880,0,D,R,True,1,171517,149880,10819,538,270,306,232,0,321397,
2020,NEVADA,NV,Joseph R. Biden,Donald J. Trump,,D,703486,669890,0,D,R,True,6,703486,669890,16799,538,270,306,232,0,1373376,
2020,NEW HAMPSHIRE,NH,Joseph R. Biden,Donald J. Trump,,D,424921,365654,0,D,R,True,4,424921,365654,29634,538,270,306,232,0,790575,
2020,NEW JERSEY,NJ,Joseph R. Biden,Donald J. Trump,,D,2608335,1883274,0,D,R,True,14,2608335,1883274,362531,538,270,306,232,0,4491609,
2020,NEW MEXICO,NM,Joseph R. Biden,Donald J. Trump,,D,501614,401894,0,D,R,True,5,501614,401894,49861,538,270,306,232,0,903508,
2020,NEW YORK,NY,Joseph R. Biden,Donald J. Trump,,D,5230985,3244798,0,D,R,True,29,5230985,3244798,993094,538,270,306,232,0,8475783,
2020,NORTH CAROLINA,NC,Joseph R. Biden,Donald J. Trump,,R,2684292,2758773,0,D,R,False,15,2758773,2758773,1,538,270,306,232,0,5443065,
2020,NORTH DAKOTA,ND,Joseph R. Biden,Donald J. Trump,,R,114902,235595,0,D,R,False,3,235595,235595,1,538,270,306,232,0,350497,
2020,OHIO,OH,Joseph R. Biden,Donald J. Trump,,R,2679165,3154834,0,D,R,False,18,3154834,3154834,1,538,270,306,232,0,5833999,
2020,OKLAHOMA,OK,Joseph R. Biden,Donald J. Trump,,R,503890,1020280,0,D,R,False,7,1020280,1020280,1,538,270,306,232,0,1524170,
2020,OREGON,OR,Joseph R. Biden,Donald J. Trump,,D,1340383,958448,0,D,R,True,7,1340383,958448,190968,538,270,306,232,0,2298831,
2020,PENNSYLVANIA,PA,Joseph R. Biden,Donald J. Trump,,D,3458229,3377674,0,D,R,True,20,3458229,3377674,40278,538,270,306,232,0,6835903,
2020,RHODE ISLAND,RI,Joseph R. Biden,Donald J. Trump,,D,307486,199922,0,D,R,True,4,307486,199922,53783,538,270,306,232,0,507408,
2020,SOUTH CAROLINA,SC,Joseph R. Biden,Donald J. Trump,,R,1091541,1385103,0,D,R,False,9,1385103,1385103,1,538,270,306,232,0,2476644,
2020,SOUTH DAKOTA,SD,Joseph R. Biden,Donald J. Trump,,R,150471,261043,0,D,R,False,3,261043,261043,1,538,270,306,232,0,411514,
2020,TENNESSEE,TN,Joseph R. Biden,Donald J. Trump,,R,1143711,1852475,0,D,R,False,11,1852475,1852475,1,538,270,306,232,0,2996186,
2020,TEXAS,TX,Joseph R. Biden,Donald J. Trump,,R,5259126,5890347,0,D,R,False,38,5890347,5890347,1,538,270,306,232,0,11149473,
2020,UTAH,UT,Joseph R. Biden,Donald J. Trump,,R,560282,865140,0,D,R,False,6,865140,865140,1,538,270,306,232,0,1425422,
2020,VERMONT,VT,Joseph R. Biden,Donald J. Trump,,D,242820,112704,0,D,R,True,3,242820,112704,65059,538,270,306,232,0,355524,
2020,VIRGINIA,VA,Joseph R. Biden,Donald J. Trump,,D,2413568,1962430,0,D,R,True,13,2413568,1962430,225570,538,270,306,232,0,4375998,
2020,WASHINGTON,WA,Joseph R. Biden,Donald J. Trump,,D,2369612,1584651,0,D,R,True,12,2369612,1584651,392481,538,270,306,232,0,3954263,
2020,WEST VIRGINIA,WV,Joseph R. Biden,Donald J. Trump,,R,235984,545382,0,D,R,False,5,545382,545382,1,538,270,306,232,0,781366,
2020,WISCONSIN,WI,Joseph R. Biden,Donald J. Trump,,D,1630866,1610184,0,D,R,True,10,1630866,1610184,10342,538,270,306,232,0,3241050,
2020,WYOMING,WY,Joseph R. Biden,Donald J. Trump,,R,73491,193559,0,D,R,False,3,193559,193559,1,538,270,306,232,0,267050,
2024,ALABAMA,AL,Kamala D. Harris,Donald J. Trump,,R,769391,1457704,0,R,D,True,9,1457704,769391,344157,538,270,226,312,0,2227095,
2024,ALASKA,AK,Kamala D. Harris,Donald J. Trump,,R,139812,184204,0,R,D,True,3,184204,139812,22197,538,270,226,312,0,324016,
2024,ARIZONA,AZ,Kamala D. Harris,Donald J. Trump,,R,1582860,1770242,0,R,D,True,11,1770242,1582860,93692,538,270,226,312,0,3353102,
2024,ARKANSAS,AR,Kamala D. Harris,Donald J. Trump,,R,396905,759241,0,R,D,True,6,759241,396905,181169,538,270,226,312,0,1156146,
2024,CALIFORNIA,CA,Kamala D. Harris,Donald J. Trump,,D,9183800,5988823,0,R,D,False,54,9183800,9183800,1,538,270,226,312,0,15172623,
2024,COLORADO,CO,Kamala D. Harris,Donald J. Trump,,D,1727603,1377078,0,R,D,False,10,1727603,1727603,1,538,270,226,312,0,3104681,
2024,CONNECTICUT,CT,Kamala D. Harris,Donald J. Trump,,D,994494,739472,0,R,D,False,7,994494,994494,1,538,270,226,312,0,1733966,
2024,DELAWARE,DE,Kamala D. Harris,Donald J. Trump,,D,289758,214351,0,R,D,False,3,289758,289758,1,538,270,226,312,0,504109,
